,TTF_Price,Avg_Temp_C,HDD,Predicted_Price,Residuals
2023-11-29,40.36000061035156,2.7,15.3,56.14531855758171,-15.785317947230148
2023-11-30,42.090999603271484,-0.5,18.5,54.27452038195476,-12.183520778683274
2023-12-01,43.49599838256836,-1.3,19.3,53.806820838048026,-10.310822455479666
2023-12-02,43.49599838256836,-1.0,19.0,53.98220816701305,-10.48620978444469
2023-12-03,43.49599838256836,0.3,17.7,54.7422199258615,-11.246221543293139
2023-12-04,40.104000091552734,2.1,15.9,55.79454389965166,-15.690543808098923
2023-12-05,38.132999420166016,1.7,16.3,55.560694127698284,-17.427694707532268
2023-12-06,39.3129997253418,3.0,15.0,56.32070588654673,-17.007706161204936
2023-12-07,39.96799850463867,0.7,17.3,54.976069697814864,-15.008071193176193
2023-12-08,38.597999572753906,5.0,13.0,57.48995474631358,-18.891955173559673
2023-12-09,38.597999572753906,7.5,10.5,58.95151582102213,-20.35351624826822
2023-12-10,38.597999572753906,9.4,8.6,60.06230223780063,-21.464302665046723
2023-12-11,36.11800003051758,8.6,9.4,59.59460269389389,-23.476602663376312
2023-12-12,34.702999114990234,7.3,10.7,58.83459093504545,-24.131591820055213
2023-12-13,35.8120002746582,7.0,11.0,58.65920360608042,-22.847203331422214
2023-12-14,34.849998474121094,5.3,12.7,57.6653420752786,-22.815343601157508
2023-12-15,33.18899917602539,7.0,11.0,58.65920360608042,-25.470204430055027
2023-12-16,33.18899917602539,8.7,9.3,59.65306513688223,-26.464065960856843
2023-12-17,33.18899917602539,8.7,9.3,59.65306513688223,-26.464065960856843
2023-12-18,35.52199935913086,8.7,9.3,59.65306513688223,-24.131065777751374
2023-12-19,32.56800079345703,9.3,8.7,60.003839794812286,-27.435839001355255
2023-12-20,33.520999908447266,8.5,9.5,59.536140250905554,-26.015140342458288
2023-12-21,34.202999114990234,9.6,8.4,60.179227123777316,-25.976228008787082
2023-12-22,34.17399978637695,7.9,10.1,59.1853655929755,-25.011365806598548
2023-12-23,34.17399978637695,9.6,8.4,60.179227123777316,-26.005227337400363
2023-12-24,34.17399978637695,11.2,6.800000000000001,61.11462621159079,-26.940626425213836
2023-12-25,34.17399978637695,10.7,7.300000000000001,60.82231399664908,-26.648314210272126
2023-12-26,34.17399978637695,7.7,10.3,59.068440706998814,-24.89444092062186
2023-12-27,35.51300048828125,7.2,10.8,58.776128492057104,-23.263128003775854
2023-12-28,33.10499954223633,10.5,7.5,60.70538911067239,-27.600389568436064
2023-12-29,32.349998474121094,9.0,9.0,59.82845246584726,-27.47845399172617
2023-12-30,32.349998474121094,8.1,9.9,59.30229047895218,-26.952292004831087
2023-12-31,32.349998474121094,8.6,9.4,59.59460269389389,-27.244604219772796
2024-01-01,32.349998474121094,7.2,10.8,58.776128492057104,-26.42613001793601
2024-01-02,30.57200050354004,10.0,8.0,60.41307689573068,-29.841076392190644
2024-01-03,32.79499816894531,8.6,9.4,59.59460269389389,-26.799604524948577
2024-01-04,33.40999984741211,7.0,11.0,58.65920360608042,-25.24920375866831
2024-01-05,34.55099868774414,6.6,11.4,58.42535383412705,-23.87435514638291
2024-01-06,34.55099868774414,3.6,14.4,56.671480544476786,-22.120481856732646
2024-01-07,34.55099868774414,0.3,17.7,54.7422199258615,-20.191221238117357
2024-01-08,31.579999923706055,-1.2,19.2,53.86528328103637,-22.285283357330314
2024-01-09,30.641000747680664,-3.3,21.3,52.63757197828118,-21.996571230600516
2024-01-10,30.941999435424805,-3.2,21.2,52.69603442126952,-21.75403498584472
2024-01-11,30.816999435424805,-0.8,18.8,54.099133052989735,-23.28213361756493
2024-01-12,31.990999221801758,3.1,14.9,56.37916832953508,-24.38816910773332
2024-01-13,31.990999221801758,4.7,13.3,57.31456741734855,-25.32356819554679
2024-01-14,31.990999221801758,4.0,14.0,56.90533031643015,-24.914331094628395
2024-01-15,31.990999221801758,2.5,15.5,56.02839367160502,-24.037394449803266
2024-01-16,29.6560001373291,1.2,16.8,55.268381912756574,-25.612381775427473
2024-01-17,27.70800018310547,-1.1,19.1,53.923745724024705,-26.215745540919237
2024-01-18,27.89299964904785,-0.7,18.7,54.15759549597808,-26.264595846930227
2024-01-19,28.429000854492188,2.0,16.0,55.736081456663314,-27.307080602171126
2024-01-20,28.429000854492188,0.6,17.4,54.91760725482652,-26.488606400334334
2024-01-21,28.429000854492188,4.0,14.0,56.90533031643015,-28.476329461937965
2024-01-22,27.263999938964844,9.0,9.0,59.82845246584726,-32.56445252688242
2024-01-23,27.226999282836914,7.9,10.1,59.1853655929755,-31.958366310138587
2024-01-24,28.929000854492188,9.6,8.4,60.179227123777316,-31.25022626928513
2024-01-25,27.784000396728516,7.0,11.0,58.65920360608042,-30.875203209351902
2024-01-26,28.07900047302246,8.0,10.0,59.243828035963844,-31.164827562941383
2024-01-27,28.07900047302246,4.2,13.8,57.02225520240684,-28.94325472938438
2024-01-28,28.07900047302246,4.3,13.7,57.08071764539518,-29.00171717237272
2024-01-29,28.173999786376953,6.6,11.4,58.42535383412705,-30.251354047750098
2024-01-30,29.391000747680664,7.9,10.1,59.1853655929755,-29.794364845294837
2024-01-31,30.235000610351562,6.3,11.7,58.24996650516202,-28.01496589481046
2024-02-01,28.990999221801758,6.6,11.4,58.42535383412705,-29.434354612325293
2024-02-02,29.304000854492188,8.2,9.8,59.360752921940524,-30.056752067448336
2024-02-03,29.304000854492188,9.7,8.3,60.23768956676565,-30.933688712273465
2024-02-04,29.304000854492188,9.7,8.3,60.23768956676565,-30.933688712273465
2024-02-05,28.340999603271484,9.1,8.9,59.88691490883561,-31.545915305564122
2024-02-06,28.60700035095215,9.8,8.2,60.296152009753996,-31.689151658801848
2024-02-07,28.18600082397461,4.7,13.3,57.31456741734855,-29.12856659337394
2024-02-08,27.812000274658203,2.1,15.9,55.79454389965166,-27.982543624993454
2024-02-09,27.117000579833984,10.1,7.9,60.471539338719026,-33.35453875888504
2024-02-10,27.117000579833984,9.7,8.3,60.23768956676565,-33.12068898693167
2024-02-11,27.117000579833984,8.2,9.8,59.360752921940524,-32.24375234210654
2024-02-12,25.729000091552734,6.1,11.9,58.13304161918534,-32.40404152763261
2024-02-13,25.43600082397461,6.4,11.6,58.308428948150365,-32.872428124175755
2024-02-14,24.85700035095215,10.5,7.5,60.70538911067239,-35.848388759720244
2024-02-15,24.965999603271484,12.6,5.4,61.933100413427574,-36.96710081015609
2024-02-16,24.82200050354004,10.4,7.6,60.64692666768405,-35.82492616414401
2024-02-17,24.82200050354004,9.2,8.8,59.94537735182394,-35.123376848283904
2024-02-18,24.82200050354004,9.1,8.9,59.88691490883561,-35.06491440529557
2024-02-19,24.82200050354004,8.1,9.9,59.30229047895218,-34.48028997541214
2024-02-20,24.167999267578125,8.5,9.5,59.536140250905554,-35.36814098332743
2024-02-21,23.976999282836914,9.3,8.7,60.003839794812286,-36.02684051197537
2024-02-22,23.19300079345703,9.7,8.3,60.23768956676565,-37.04468877330862
2024-02-23,22.93400001525879,5.4,12.6,57.723804518266945,-34.789804503008156
2024-02-24,22.93400001525879,4.3,13.7,57.08071764539518,-34.14671763013639
2024-02-25,22.93400001525879,5.6,12.4,57.84072940424363,-34.90672938898484
2024-02-26,24.009000778198242,4.9,13.1,57.431492303325236,-33.42249152512699
2024-02-27,24.392000198364258,4.5,13.5,57.19764253137187,-32.80564233300761
2024-02-28,25.618999481201172,6.8,11.2,58.54227872010374,-32.923279238902566
2024-02-29,24.864999771118164,8.1,9.9,59.30229047895218,-34.437290707834016
2024-03-01,25.80900001525879,7.7,10.3,59.068440706998814,-33.259440691740025
2024-03-02,25.80900001525879,8.3,9.7,59.41921536492887,-33.61021534967008
2024-03-03,25.80900001525879,9.7,8.3,60.23768956676565,-34.428689551506864
2024-03-04,26.885000228881836,6.8,11.2,58.54227872010374,-31.657278491221902
2024-03-05,27.468000411987305,5.7,12.3,57.899191847231975,-30.43119143524467
2024-03-06,26.57200050354004,6.3,11.7,58.24996650516202,-31.677966001621982
2024-03-07,25.992000579833984,5.5,12.5,57.78226696125529,-31.790266381421304
2024-03-08,26.392000198364258,5.1,12.9,57.548417189301915,-31.156416990937657
2024-03-09,26.392000198364258,7.8,10.2,59.12690314998716,-32.7349029516229
2024-03-10,26.392000198364258,8.8,9.2,59.71152757987058,-33.31952738150632
2024-03-11,24.93000030517578,7.2,10.8,58.776128492057104,-33.84612818688132
2024-03-12,24.774999618530273,8.5,9.5,59.536140250905554,-34.76114063237528
2024-03-13,24.902999877929688,10.8,7.199999999999999,60.88077643963742,-35.977776561707735
2024-03-14,26.048999786376953,12.2,5.800000000000001,61.69925064147421,-35.650250855097255
2024-03-15,27.025999069213867,11.9,6.1,61.523863312509185,-34.49786424329532
2024-03-16,27.025999069213867,7.7,10.3,59.068440706998814,-32.04244163778495
2024-03-17,27.025999069213867,9.4,8.6,60.06230223780063,-33.03630316858676
2024-03-18,28.82200050354004,10.3,7.699999999999999,60.58846422469571,-31.766463721155674
2024-03-19,28.865999221801758,10.3,7.699999999999999,60.58846422469571,-31.722465002893955
2024-03-20,27.742000579833984,10.3,7.699999999999999,60.58846422469571,-32.84646364486173
2024-03-21,26.402000427246094,8.9,9.1,59.76999002285892,-33.367989595612826
2024-03-22,27.775999069213867,9.2,8.8,59.94537735182394,-32.169378282610076
2024-03-23,27.775999069213867,6.2,11.8,58.191504062173685,-30.415504992959818
2024-03-24,27.775999069213867,6.7,11.3,58.483816277115395,-30.707817207901527
2024-03-25,28.48900032043457,7.4,10.6,58.89305337803379,-30.40405305759922
2024-03-26,27.131999969482422,9.1,8.9,59.88691490883561,-32.754914939353185
2024-03-27,27.687000274658203,9.6,8.4,60.179227123777316,-32.49222684911911
2024-03-28,27.34000015258789,8.3,9.7,59.41921536492887,-32.079215212340976
2024-03-29,27.34000015258789,10.6,7.4,60.763851553660736,-33.423851401072845
2024-03-30,27.34000015258789,8.5,9.5,59.536140250905554,-32.19614009831766
2024-03-31,27.34000015258789,9.7,8.3,60.23768956676565,-32.89768941417776
2024-04-01,27.34000015258789,9.3,8.7,60.003839794812286,-32.663839642224396
2024-04-02,26.202999114990234,9.4,8.6,60.06230223780063,-33.859303122810395
2024-04-03,25.562999725341797,10.6,7.4,60.763851553660736,-35.20085182831894
2024-04-04,26.20599937438965,11.1,6.9,61.056163768602445,-34.8501643942128
2024-04-05,26.606000900268555,13.1,4.9,62.22541262836929,-35.61941172810074
2024-04-06,26.606000900268555,17.2,0.8000000000000007,64.62237279089132,-38.016371890622764
2024-04-07,26.606000900268555,14.9,3.0999999999999996,63.27773660215944,-36.67173570189089
2024-04-08,27.908000946044922,14.0,4.0,62.75157461526437,-34.843573669219445
2024-04-09,27.35099983215332,11.2,6.800000000000001,61.11462621159079,-33.76362637943747
2024-04-10,27.100000381469727,10.8,7.199999999999999,60.88077643963742,-33.780776058167696
2024-04-11,29.37700080871582,13.1,4.9,62.22541262836929,-32.84841181965347
2024-04-12,30.73200035095215,14.3,3.6999999999999993,62.9269619442294,-32.19496159327725
2024-04-13,30.73200035095215,15.4,2.5999999999999996,63.57004881710116,-32.83804846614901
2024-04-14,30.73200035095215,10.5,7.5,60.70538911067239,-29.973388759720244
2024-04-15,31.14299964904785,8.1,9.9,59.30229047895218,-28.15929082990433
2024-04-16,33.138999938964844,7.9,10.1,59.1853655929755,-26.046365654010657
2024-04-17,31.288999557495117,6.2,11.8,58.191504062173685,-26.902504504678568
2024-04-18,32.308998107910156,7.2,10.8,58.776128492057104,-26.467130384146948
2024-04-19,30.757999420166016,8.2,9.8,59.360752921940524,-28.602753501774508
2024-04-20,30.757999420166016,6.9,11.1,58.60074116309208,-27.842741742926066
2024-04-21,30.757999420166016,6.3,11.7,58.24996650516202,-27.491967084996006
2024-04-22,29.309999465942383,5.5,12.5,57.78226696125529,-28.472267495312906
2024-04-23,28.41699981689453,5.5,12.5,57.78226696125529,-29.365267144360757
2024-04-24,29.01799964904785,6.4,11.6,58.308428948150365,-29.290429299102513
2024-04-25,29.770999908447266,6.3,11.7,58.24996650516202,-28.478966596714756
2024-04-26,28.88599967956543,7.2,10.8,58.776128492057104,-29.890128812491675
2024-04-27,28.88599967956543,10.4,7.6,60.64692666768405,-31.76092698811862
2024-04-28,28.88599967956543,12.1,5.9,61.640788198485865,-32.754788518920435
2024-04-29,27.993999481201172,11.8,6.199999999999999,61.46540086952084,-33.47140138831967
2024-04-30,29.118000030517578,15.6,2.4000000000000004,63.68697370307784,-34.56897367256026
2024-05-01,28.729999542236328,18.3,0.0,65.09007233479805,-36.36007279256172
2024-05-02,30.913000106811523,16.9,1.1000000000000014,64.44698546192629,-33.533985355114766
2024-05-03,30.527999877929688,11.5,6.5,61.29001354055581,-30.762013662626124
2024-05-04,30.527999877929688,11.5,6.5,61.29001354055581,-30.762013662626124
2024-05-05,30.527999877929688,12.3,5.699999999999999,61.75771308446255,-31.229713206532864
2024-05-06,31.801000595092773,13.8,4.199999999999999,62.63464972928768,-30.833649134194907
2024-05-07,31.066999435424805,13.3,4.699999999999999,62.34233751434597,-31.275338078921166
2024-05-08,30.608999252319336,12.1,5.9,61.640788198485865,-31.03178894616653
2024-05-09,30.864999771118164,11.9,6.1,61.523863312509185,-30.65886354139102
2024-05-10,30.02899932861328,14.1,3.9000000000000004,62.81003705825271,-32.78103772963943
2024-05-11,30.02899932861328,15.4,2.5999999999999996,63.57004881710116,-33.54104948848788
2024-05-12,30.02899932861328,18.3,0.0,65.09007233479805,-35.06107300618477
2024-05-13,29.577999114990234,18.8,0.0,65.09007233479805,-35.51207321980782
2024-05-14,29.66900062561035,19.3,0.0,65.09007233479805,-35.4210717091877
2024-05-15,29.733999252319336,15.8,2.1999999999999993,63.803898589054526,-34.06989933673519
2024-05-16,30.24799919128418,15.4,2.5999999999999996,63.57004881710116,-33.32204962581698
2024-05-17,30.768999099731445,15.1,2.9000000000000004,63.39466148813613,-32.625662388404685
2024-05-18,30.768999099731445,17.1,0.8999999999999986,64.56391034790298,-33.79491124817153
2024-05-19,30.768999099731445,16.5,1.5,64.21313568997292,-33.44413659024147
2024-05-20,31.76799964904785,15.5,2.5,63.628511260089496,-31.860511611041645
2024-05-21,33.00400161743164,17.2,0.8000000000000007,64.62237279089132,-31.61837117345968
2024-05-22,34.388999938964844,15.6,2.4000000000000004,63.68697370307784,-29.297973764112996
2024-05-23,35.22800064086914,15.0,3.0,63.33619904514779,-28.108198404278646
2024-05-24,34.1150016784668,15.0,3.0,63.33619904514779,-29.22119736668099
2024-05-25,34.1150016784668,14.9,3.0999999999999996,63.27773660215944,-29.162734923692646
2024-05-26,34.1150016784668,15.4,2.5999999999999996,63.57004881710116,-29.455047138634363
2024-05-27,34.1150016784668,14.1,3.9000000000000004,62.81003705825271,-28.695035379785914
2024-05-28,33.534000396728516,14.1,3.9000000000000004,62.81003705825271,-29.276036661524195
2024-05-29,33.87900161743164,14.6,3.4000000000000004,63.10234927319442,-29.22334765576278
2024-05-30,35.19200134277344,13.8,4.199999999999999,62.63464972928768,-27.442648386514243
2024-05-31,34.222999572753906,15.3,2.6999999999999993,63.51158637411282,-29.28858680135891
2024-06-01,34.222999572753906,15.3,2.6999999999999993,63.51158637411282,-29.28858680135891
2024-06-02,34.222999572753906,13.8,4.199999999999999,62.63464972928768,-28.411650156533774
2024-06-03,36.013999938964844,13.6,4.4,62.517724843311,-26.503724904346157
2024-06-04,33.797000885009766,15.4,2.5999999999999996,63.57004881710116,-29.773047932091394
2024-06-05,33.35499954223633,12.5,5.5,61.87463797043924,-28.51963842820291
2024-06-06,33.68600082397461,12.5,5.5,61.87463797043924,-28.18863714646463
2024-06-07,33.10900115966797,13.3,4.699999999999999,62.34233751434597,-29.233336354678002
2024-06-08,33.10900115966797,13.1,4.9,62.22541262836929,-29.116411468701322
2024-06-09,33.10900115966797,12.6,5.4,61.933100413427574,-28.824099253759606
2024-06-10,34.257999420166016,11.2,6.800000000000001,61.11462621159079,-26.856626791424773
2024-06-11,34.28499984741211,11.7,6.300000000000001,61.4069384265325,-27.12193857912039
2024-06-12,35.29399871826172,11.2,6.800000000000001,61.11462621159079,-25.82062749332907
2024-06-13,35.7239990234375,13.5,4.5,62.45926240032266,-26.735263376885158
2024-06-14,35.36000061035156,14.8,3.1999999999999993,63.21927415917111,-27.859273548819544
2024-06-15,35.36000061035156,13.6,4.4,62.517724843311,-27.15772423295944
2024-06-16,35.36000061035156,14.2,3.8000000000000007,62.868499501241054,-27.50849889088949
2024-06-17,34.209999084472656,15.2,2.8000000000000007,63.45312393112447,-29.243124846651817
2024-06-18,34.70000076293945,15.3,2.6999999999999993,63.51158637411282,-28.811585611173363
2024-06-19,34.70000076293945,14.9,3.0999999999999996,63.27773660215944,-28.57773583921999
2024-06-20,34.4640007019043,15.0,3.0,63.33619904514779,-28.87219834324349
2024-06-21,33.93600082397461,15.5,2.5,63.628511260089496,-29.692510436114887
2024-06-22,33.93600082397461,15.9,2.0999999999999996,63.86236103204287,-29.92636020806826
2024-06-23,33.93600082397461,17.3,0.6999999999999993,64.68083523387966,-30.744834409905053
2024-06-24,34.08000183105469,18.9,0.0,65.09007233479805,-31.010070503743364
2024-06-25,34.85300064086914,21.2,0.0,65.09007233479805,-30.23707169392891
2024-06-26,33.82400131225586,22.9,0.0,65.09007233479805,-31.266071022542192
2024-06-27,34.564998626708984,21.2,0.0,65.09007233479805,-30.525073708089067
2024-06-28,34.47999954223633,16.5,1.5,64.21313568997292,-29.733136147736587
2024-06-29,34.47999954223633,18.1,0.0,65.09007233479805,-30.610072792561724
2024-06-30,34.47999954223633,16.6,1.3999999999999986,64.27159813296126,-29.79159859072493
2024-07-01,33.48500061035156,15.2,2.8000000000000007,63.45312393112447,-29.96812332077291
2024-07-02,33.685001373291016,14.5,3.5,63.04388683020608,-29.35888545691506
2024-07-03,32.691001892089844,13.5,4.5,62.45926240032266,-29.768260508232814
2024-07-04,32.691001892089844,15.3,2.6999999999999993,63.51158637411282,-30.820584482022973
2024-07-05,33.06700134277344,15.7,2.3000000000000007,63.74543614606618,-30.678434803292745
2024-07-06,33.06700134277344,15.7,2.3000000000000007,63.74543614606618,-30.678434803292745
2024-07-07,33.06700134277344,13.8,4.199999999999999,62.63464972928768,-29.567648386514243
2024-07-08,32.2859992980957,15.7,2.3000000000000007,63.74543614606618,-31.45943684797048
2024-07-09,31.334999084472656,19.9,0.0,65.09007233479805,-33.755073250325395
2024-07-10,30.784000396728516,18.0,0.0,65.09007233479805,-34.306071938069536
2024-07-11,31.11199951171875,16.5,1.5,64.21313568997292,-33.101136178254166
2024-07-12,31.7189998626709,14.5,3.5,63.04388683020608,-31.32488696753518
2024-07-13,31.7189998626709,14.5,3.5,63.04388683020608,-31.32488696753518
2024-07-14,31.7189998626709,15.9,2.0999999999999996,63.86236103204287,-32.14336116937197
2024-07-15,31.371000289916992,18.6,0.0,65.09007233479805,-33.71907204488106
2024-07-16,32.797000885009766,17.6,0.3999999999999986,64.85622256284468,-32.05922167783491
2024-07-17,31.89299964904785,17.0,1.0,64.50544790491463,-32.61244825586678
2024-07-18,32.67399978637695,18.9,0.0,65.09007233479805,-32.4160725484211
2024-07-19,32.16999816894531,22.4,0.0,65.09007233479805,-32.92007416585274
2024-07-20,32.16999816894531,22.6,0.0,65.09007233479805,-32.92007416585274
2024-07-21,32.16999816894531,19.4,0.0,65.09007233479805,-32.92007416585274
2024-07-22,31.839000701904297,18.2,0.0,65.09007233479805,-33.251071632893755
2024-07-23,31.621999740600586,18.4,0.0,65.09007233479805,-33.468072594197466
2024-07-24,32.62099838256836,17.0,1.0,64.50544790491463,-31.884449522346273
2024-07-25,31.77899932861328,18.4,0.0,65.09007233479805,-33.31107300618477
2024-07-26,32.474998474121094,18.1,0.0,65.09007233479805,-32.61507386067696
2024-07-27,32.474998474121094,17.5,0.5,64.79776011985633,-32.32276164573524
2024-07-28,32.474998474121094,17.8,0.1999999999999993,64.97314744882136,-32.49814897470027
2024-07-29,33.87300109863281,19.5,0.0,65.09007233479805,-31.21707123616524
2024-07-30,34.361000061035156,22.1,0.0,65.09007233479805,-30.729072273762895
2024-07-31,35.86800003051758,20.8,0.0,65.09007233479805,-29.222072304280474
2024-08-01,36.96900177001953,19.3,0.0,65.09007233479805,-28.12107056477852
2024-08-02,36.64899826049805,19.4,0.0,65.09007233479805,-28.441074074300005
2024-08-03,36.64899826049805,20.0,0.0,65.09007233479805,-28.441074074300005
2024-08-04,36.64899826049805,17.1,0.8999999999999986,64.56391034790298,-27.91491208740493
2024-08-05,35.49800109863281,18.8,0.0,65.09007233479805,-29.59207123616524
2024-08-06,36.67599868774414,20.9,0.0,65.09007233479805,-28.41407364705391
2024-08-07,38.45100021362305,19.2,0.0,65.09007233479805,-26.639072121175005
2024-08-08,40.095001220703125,19.8,0.0,65.09007233479805,-24.995071114094927
2024-08-09,40.395999908447266,19.7,0.0,65.09007233479805,-24.694072426350786
2024-08-10,40.395999908447266,19.0,0.0,65.09007233479805,-24.694072426350786
2024-08-11,40.395999908447266,20.8,0.0,65.09007233479805,-24.694072426350786
2024-08-12,39.65800094604492,23.2,0.0,65.09007233479805,-25.43207138875313
2024-08-13,39.47999954223633,22.7,0.0,65.09007233479805,-25.610072792561724
2024-08-14,38.96699905395508,20.1,0.0,65.09007233479805,-26.123073280842974
2024-08-15,39.60100173950195,20.4,0.0,65.09007233479805,-25.4890705952961
2024-08-16,39.64400100708008,19.7,0.0,65.09007233479805,-25.446071327717974
2024-08-17,39.64400100708008,18.5,0.0,65.09007233479805,-25.446071327717974
2024-08-18,39.64400100708008,17.4,0.6000000000000014,64.73929767686799,-25.095296669787913
2024-08-19,39.845001220703125,18.2,0.0,65.09007233479805,-25.245071114094927
2024-08-20,37.957000732421875,18.2,0.0,65.09007233479805,-27.133071602376177
2024-08-21,37.0099983215332,16.5,1.5,64.21313568997292,-27.203137368439712
2024-08-22,36.58700180053711,18.5,0.0,65.09007233479805,-28.503070534260942
2024-08-23,36.862998962402344,19.3,0.0,65.09007233479805,-28.227073372395708
2024-08-24,36.862998962402344,18.8,0.0,65.09007233479805,-28.227073372395708
2024-08-25,36.862998962402344,16.5,1.5,64.21313568997292,-27.350136727570572
2024-08-26,37.65599822998047,16.9,1.1000000000000014,64.44698546192629,-26.79098723194582
2024-08-27,38.68899917602539,18.0,0.0,65.09007233479805,-26.40107315877266
2024-08-28,38.52000045776367,20.4,0.0,65.09007233479805,-26.57007187703438
2024-08-29,38.60100173950195,18.9,0.0,65.09007233479805,-26.4890705952961
2024-08-30,39.823001861572266,17.1,0.8999999999999986,64.56391034790298,-24.74090848633071
2024-08-31,39.823001861572266,18.3,0.0,65.09007233479805,-25.267070473225786
2024-09-01,39.823001861572266,21.7,0.0,65.09007233479805,-25.267070473225786
2024-09-02,39.823001861572266,21.9,0.0,65.09007233479805,-25.267070473225786
2024-09-03,37.19300079345703,19.5,0.0,65.09007233479805,-27.89707154134102
2024-09-04,35.79800033569336,17.8,0.1999999999999993,64.97314744882136,-29.175147113128006
2024-09-05,36.19499969482422,21.9,0.0,65.09007233479805,-28.895072639973833
2024-09-06,36.479000091552734,21.5,0.0,65.09007233479805,-28.611072243245317
2024-09-07,36.479000091552734,20.3,0.0,65.09007233479805,-28.611072243245317
2024-09-08,36.479000091552734,18.8,0.0,65.09007233479805,-28.611072243245317
2024-09-09,37.33300018310547,16.5,1.5,64.21313568997292,-26.880135506867447
2024-09-10,35.28200149536133,15.3,2.6999999999999993,63.51158637411282,-28.22958487875149
2024-09-11,36.141998291015625,11.0,7.0,60.9977013256141,-24.855703034598477
2024-09-12,35.191001892089844,10.4,7.6,60.64692666768405,-25.455924775594205
2024-09-13,35.64799880981445,11.8,6.199999999999999,61.46540086952084,-25.81740205970639
2024-09-14,35.64799880981445,12.4,5.6,61.816175527450895,-26.16817671763644
2024-09-15,35.64799880981445,13.9,4.1,62.693112172276024,-27.04511336246157
2024-09-16,34.08100128173828,14.9,3.0999999999999996,63.27773660215944,-29.196735320421162
2024-09-17,35.547000885009766,15.7,2.3000000000000007,63.74543614606618,-28.198435261056417
2024-09-18,35.244998931884766,16.9,1.1000000000000014,64.44698546192629,-29.201986530041523
2024-09-19,33.08300018310547,17.3,0.6999999999999993,64.68083523387966,-31.597835050774194
2024-09-20,34.444000244140625,17.6,0.3999999999999986,64.85622256284468,-30.412222318704053
2024-09-21,34.444000244140625,17.4,0.6000000000000014,64.73929767686799,-30.295297432727367
2024-09-22,34.444000244140625,17.7,0.3000000000000007,64.91468500583302,-30.470684761692397
2024-09-23,36.21099853515625,16.6,1.3999999999999986,64.27159813296126,-28.06059959780501
2024-09-24,35.41299819946289,14.6,3.4000000000000004,63.10234927319442,-27.68935107373153
2024-09-25,37.319000244140625,13.9,4.1,62.693112172276024,-25.3741119281354
2024-09-26,37.88999938964844,15.2,2.8000000000000007,63.45312393112447,-25.563124541476036
2024-09-27,38.11399841308594,12.3,5.699999999999999,61.75771308446255,-23.643714671376614
2024-09-28,38.11399841308594,10.7,7.300000000000001,60.82231399664908,-22.70831558356314
2024-09-29,38.11399841308594,10.2,7.800000000000001,60.53000178170737,-22.416003368621432
2024-09-30,39.04399871826172,11.7,6.300000000000001,61.4069384265325,-22.36293970827078
2024-10-01,39.27299880981445,13.2,4.800000000000001,62.28387507135763,-23.010876261543174
2024-10-02,38.617000579833984,11.9,6.1,61.523863312509185,-22.9068627326752
2024-10-03,39.9119987487793,10.5,7.5,60.70538911067239,-20.793390361893096
2024-10-04,40.97999954223633,9.1,8.9,59.88691490883561,-18.90691536659928
2024-10-05,40.97999954223633,9.2,8.8,59.94537735182394,-18.965377809587615
2024-10-06,40.97999954223633,10.9,7.1,60.93923888262576,-19.95923934038943
2024-10-07,40.24399948120117,14.6,3.4000000000000004,63.10234927319442,-22.85834979199325
2024-10-08,38.91899871826172,14.9,3.0999999999999996,63.27773660215944,-24.358737883897724
2024-10-09,38.340999603271484,13.4,4.6,62.400799957334314,-24.05980035406283
2024-10-10,40.292999267578125,11.7,6.300000000000001,61.4069384265325,-21.113939158954373
2024-10-11,39.87900161743164,8.9,9.1,59.76999002285892,-19.89098840542728
2024-10-12,39.87900161743164,9.2,8.8,59.94537735182394,-20.066375734392302
2024-10-13,39.87900161743164,10.5,7.5,60.70538911067239,-20.826387493240752
2024-10-14,40.558998107910156,8.2,9.8,59.360752921940524,-18.801754814030367
2024-10-15,39.972999572753906,9.7,8.3,60.23768956676565,-20.264689994011746
2024-10-16,39.24100112915039,15.7,2.3000000000000007,63.74543614606618,-24.504435016915792
2024-10-17,39.650001525878906,15.9,2.0999999999999996,63.86236103204287,-24.212359506163963
2024-10-18,39.20399856567383,14.9,3.0999999999999996,63.27773660215944,-24.073738036485615
2024-10-19,39.20399856567383,14.4,3.5999999999999996,62.98542438721773,-23.781425821543905
2024-10-20,39.20399856567383,15.5,2.5,63.628511260089496,-24.424512694415668
2024-10-21,40.02399826049805,13.9,4.1,62.693112172276024,-22.669113911777977
2024-10-22,40.70399856567383,12.2,5.800000000000001,61.69925064147421,-20.99525207580038
2024-10-23,41.380001068115234,11.4,6.6,61.231551097567475,-19.85155002945224
2024-10-24,42.15399932861328,10.4,7.6,60.64692666768405,-18.492927339070768
2024-10-25,43.51300048828125,13.5,4.5,62.45926240032266,-18.946261912041408
2024-10-26,43.51300048828125,13.9,4.1,62.693112172276024,-19.180111683994774
2024-10-27,43.51300048828125,12.8,5.199999999999999,62.05002529940426,-18.53702481112301
2024-10-28,42.51900100708008,12.6,5.4,61.933100413427574,-19.414099406347496
2024-10-29,42.86899948120117,13.8,4.199999999999999,62.63464972928768,-19.76565024808651
2024-10-30,40.90299987792969,12.6,5.4,61.933100413427574,-21.030100535497887
2024-10-31,40.5880012512207,10.7,7.300000000000001,60.82231399664908,-20.234312745428376
